CREATION_DATE        =      2018-05-21T13:44:47
ORIGINATOR           =      ASTOS SOLUTIONS GMBH

META_START
LAGRANGIAN           =      L1
ORBIT NUMBER         =      10000
ORBIT DISTANCE       =      0.000100
MASS RATIO           =      0.0121439878
META_STOP

DATA_START

        JC           Period           x              z            dy/dt
   2.7719925153   2.7198301163   0.8617006620  -0.4722658375   0.1361319145
   2.7718939812   2.7199956519   0.8616544679  -0.4723545337   0.1361754493
   2.7717954372   2.7201611022   0.8616082640  -0.4724432248   0.1362189956
   2.7716968833   2.7203264674   0.8615620504  -0.4725319108   0.1362625533
   2.7715983193   2.7204917473   0.8615158268  -0.4726205916   0.1363061225
   2.7714997454   2.7206569422   0.8614695935  -0.4727092673   0.1363497031
   2.7714011615   2.7208220520   0.8614233503  -0.4727979380   0.1363932951
   2.7713025676   2.7209870767   0.8613770973  -0.4728866035   0.1364368986
   2.7712039637   2.7211520166   0.8613308345  -0.4729752638   0.1364805135
   2.7711053499   2.7213168715   0.8612845619  -0.4730639191   0.1365241398
   2.7710067260   2.7214816415   0.8612382795  -0.4731525692   0.1365677775
   2.7709080922   2.7216463268   0.8611919872  -0.4732412142   0.1366114267
   2.7708094485   2.7218109274   0.8611456851  -0.4733298541   0.1366550873
   2.7707107947   2.7219754432   0.8610993732  -0.4734184888   0.1366987592
   2.7706121310   2.7221398744   0.8610530515  -0.4735071184   0.1367424426
   2.7705134572   2.7223042210   0.8610067200  -0.4735957429   0.1367861375
   2.7704147735   2.7224684831   0.8609603787  -0.4736843623   0.1368298437
   2.7703160799   2.7226326607   0.8609140276  -0.4737729765   0.1368735613
   2.7702173762   2.7227967539   0.8608676667  -0.4738615856   0.1369172903
   2.7701186626   2.7229607627   0.8608212959  -0.4739501896   0.1369610307
   2.7700199389   2.7231246871   0.8607749154  -0.4740387884   0.1370047825
   2.7699212053   2.7232885273   0.8607285250  -0.4741273821   0.1370485457
   2.7698224617   2.7234522833   0.8606821249  -0.4742159707   0.1370923203
   2.7697237082   2.7236159551   0.8606357150  -0.4743045542   0.1371361063
   2.7696249446   2.7237795428   0.8605892952  -0.4743931325   0.1371799036
   2.7695261711   2.7239430465   0.8605428657  -0.4744817056   0.1372237123
   2.7694273875   2.7241064661   0.8604964264  -0.4745702737   0.1372675324
   2.7693285940   2.7242698017   0.8604499772  -0.4746588366   0.1373113639
   2.7692297905   2.7244330535   0.8604035183  -0.4747473944   0.1373552068
   2.7691309771   2.7245962214   0.8603570496  -0.4748359470   0.1373990610
   2.7690321536   2.7247593055   0.8603105711  -0.4749244945   0.1374429266
   2.7689333201   2.7249223059   0.8602640828  -0.4750130369   0.1374868035
   2.7688344767   2.7250852225   0.8602175848  -0.4751015741   0.1375306918
   2.7687356233   2.7252480555   0.8601710769  -0.4751901062   0.1375745915
   2.7686367599   2.7254108049   0.8601245593  -0.4752786331   0.1376185025
   2.7685378865   2.7255734708   0.8600780318  -0.4753671549   0.1376624249
   2.7684390031   2.7257360532   0.8600314946  -0.4754556716   0.1377063586
   2.7683401097   2.7258985521   0.8599849476  -0.4755441831   0.1377503037
   2.7682412064   2.7260609676   0.8599383909  -0.4756326895   0.1377942601
   2.7681422930   2.7262232999   0.8598918243  -0.4757211907   0.1378382278
   2.7680433697   2.7263855488   0.8598452480  -0.4758096868   0.1378822069
   2.7679444364   2.7265477145   0.8597986619  -0.4758981777   0.1379261973
   2.7678454931   2.7267097970   0.8597520661  -0.4759866635   0.1379701991
   2.7677465398   2.7268717964   0.8597054604  -0.4760751442   0.1380142122
   2.7676475765   2.7270337127   0.8596588450  -0.4761636197   0.1380582366
   2.7675486032   2.7271955460   0.8596122199  -0.4762520900   0.1381022723
   2.7674496199   2.7273572963   0.8595655849  -0.4763405552   0.1381463194
   2.7673506267   2.7275189636   0.8595189402  -0.4764290153   0.1381903777
   2.7672516234   2.7276805481   0.8594722857  -0.4765174702   0.1382344474
   2.7671526102   2.7278420498   0.8594256215  -0.4766059200   0.1382785284
   2.7670535870   2.7280034687   0.8593789475  -0.4766943646   0.1383226207
   2.7669545538   2.7281648049   0.8593322637  -0.4767828040   0.1383667244
   2.7668555105   2.7283260585   0.8592855702  -0.4768712383   0.1384108393
   2.7667564573   2.7284872294   0.8592388669  -0.4769596675   0.1384549655
   2.7666573942   2.7286483177   0.8591921539  -0.4770480915   0.1384991030
   2.7665583210   2.7288093236   0.8591454311  -0.4771365103   0.1385432518
   2.7664592378   2.7289702469   0.8590986986  -0.4772249240   0.1385874119
   2.7663601446   2.7291310879   0.8590519563  -0.4773133326   0.1386315833
   2.7662610415   2.7292918465   0.8590052042  -0.4774017359   0.1386757660
   2.7661619283   2.7294525228   0.8589584424  -0.4774901342   0.1387199600
   2.7660628052   2.7296131168   0.8589116709  -0.4775785272   0.1387641652
   2.7659636720   2.7297736286   0.8588648896  -0.4776669151   0.1388083818
   2.7658645289   2.7299340583   0.8588180985  -0.4777552979   0.1388526096
   2.7657653758   2.7300944058   0.8587712977  -0.4778436755   0.1388968487
   2.7656662126   2.7302546713   0.8587244872  -0.4779320479   0.1389410990
   2.7655670395   2.7304148548   0.8586776669  -0.4780204152   0.1389853606
   2.7654678564   2.7305749564   0.8586308369  -0.4781087773   0.1390296335
   2.7653686633   2.7307349760   0.8585839972  -0.4781971342   0.1390739177
   2.7652694602   2.7308949138   0.8585371477  -0.4782854860   0.1391182131
   2.7651702471   2.7310547698   0.8584902885  -0.4783738326   0.1391625198
   2.7650710240   2.7312145440   0.8584434195  -0.4784621741   0.1392068377
   2.7649717909   2.7313742365   0.8583965408  -0.4785505104   0.1392511669
   2.7648725478   2.7315338474   0.8583496524  -0.4786388415   0.1392955073
   2.7647732947   2.7316933767   0.8583027542  -0.4787271675   0.1393398590
   2.7646740317   2.7318528244   0.8582558463  -0.4788154883   0.1393842219
   2.7645747586   2.7320121907   0.8582089287  -0.4789038039   0.1394285961
   2.7644754755   2.7321714754   0.8581620014  -0.4789921143   0.1394729815
   2.7643761825   2.7323306788   0.8581150643  -0.4790804196   0.1395173781
   2.7642768794   2.7324898009   0.8580681175  -0.4791687198   0.1395617860
   2.7641775663   2.7326488416   0.8580211610  -0.4792570147   0.1396062051
   2.7640782433   2.7328078011   0.8579741947  -0.4793453045   0.1396506354
   2.7639789102   2.7329666794   0.8579272187  -0.4794335891   0.1396950769
   2.7638795672   2.7331254765   0.8578802331  -0.4795218685   0.1397395297
   2.7637802141   2.7332841926   0.8578332377  -0.4796101428   0.1397839937
   2.7636808511   2.7334428276   0.8577862325  -0.4796984119   0.1398284689
   2.7635814780   2.7336013816   0.8577392177  -0.4797866758   0.1398729553
   2.7634820950   2.7337598547   0.8576921932  -0.4798749345   0.1399174530
   2.7633827019   2.7339182468   0.8576451589  -0.4799631881   0.1399619618
   2.7632832989   2.7340765581   0.8575981149  -0.4800514365   0.1400064819
   2.7631838859   2.7342347887   0.8575510612  -0.4801396797   0.1400510132
   2.7630844628   2.7343929384   0.8575039978  -0.4802279177   0.1400955556
   2.7629850298   2.7345510075   0.8574569247  -0.4803161506   0.1401401093
   2.7628855867   2.7347089959   0.8574098419  -0.4804043783   0.1401846741
   2.7627861337   2.7348669038   0.8573627494  -0.4804926008   0.1402292502
   2.7626866706   2.7350247311   0.8573156472  -0.4805808181   0.1402738374
   2.7625871976   2.7351824779   0.8572685353  -0.4806690302   0.1403184358
   2.7624877146   2.7353401442   0.8572214137  -0.4807572372   0.1403630455
   2.7623882215   2.7354977301   0.8571742824  -0.4808454390   0.1404076663
   2.7622887185   2.7356552357   0.8571271413  -0.4809336355   0.1404522982
   2.7621892054   2.7358126610   0.8570799906  -0.4810218270   0.1404969414
   2.7620896824   2.7359700061   0.8570328302  -0.4811100132   0.1405415957
   2.7619901494   2.7361272709   0.8569856601  -0.4811981942   0.1405862612
   2.7618906063   2.7362844556   0.8569384803  -0.4812863701   0.1406309379
   2.7617910533   2.7364415602   0.8568912908  -0.4813745407   0.1406756257
   2.7616914902   2.7365985848   0.8568440916  -0.4814627062   0.1407203247
   2.7615919172   2.7367555293   0.8567968828  -0.4815508665   0.1407650349
   2.7614923341   2.7369123939   0.8567496642  -0.4816390216   0.1408097562
   2.7613927411   2.7370691786   0.8567024360  -0.4817271715   0.1408544887
   2.7612931380   2.7372258834   0.8566551980  -0.4818153163   0.1408992323
   2.7611935250   2.7373825084   0.8566079504  -0.4819034558   0.1409439871
   2.7610939019   2.7375390537   0.8565606931  -0.4819915901   0.1409887530
   2.7609942689   2.7376955193   0.8565134261  -0.4820797193   0.1410335301
   2.7608946258   2.7378519052   0.8564661495  -0.4821678433   0.1410783183
   2.7607949727   2.7380082115   0.8564188631  -0.4822559620   0.1411231177
   2.7606953097   2.7381644382   0.8563715671  -0.4823440756   0.1411679282
   2.7605956366   2.7383205854   0.8563242614  -0.4824321840   0.1412127498
   2.7604959535   2.7384766532   0.8562769461  -0.4825202872   0.1412575826
   2.7603962605   2.7386326416   0.8562296210  -0.4826083852   0.1413024265
   2.7602965574   2.7387885506   0.8561822863  -0.4826964779   0.1413472815
   2.7601968443   2.7389443802   0.8561349419  -0.4827845655   0.1413921477
   2.7600971212   2.7391001306   0.8560875879  -0.4828726479   0.1414370250
   2.7599973881   2.7392558018   0.8560402241  -0.4829607251   0.1414819134
   2.7598976450   2.7394113939   0.8559928507  -0.4830487971   0.1415268129
   2.7597978919   2.7395669068   0.8559454677  -0.4831368640   0.1415717235
   2.7596981288   2.7397223406   0.8558980750  -0.4832249256   0.1416166453
   2.7595983557   2.7398776955   0.8558506726  -0.4833129820   0.1416615781
   2.7594985726   2.7400329713   0.8558032605  -0.4834010332   0.1417065221
   2.7593987795   2.7401881682   0.8557558388  -0.4834890792   0.1417514771
   2.7592989764   2.7403432863   0.8557084074  -0.4835771199   0.1417964433
   2.7591991633   2.7404983255   0.8556609664  -0.4836651555   0.1418414206
   2.7590993402   2.7406532859   0.8556135157  -0.4837531859   0.1418864089
   2.7589995071   2.7408081677   0.8555660554  -0.4838412111   0.1419314084
   2.7588996639   2.7409629707   0.8555185854  -0.4839292311   0.1419764190
   2.7587998108   2.7411176951   0.8554711057  -0.4840172458   0.1420214406
   2.7586999477   2.7412723409   0.8554236164  -0.4841052554   0.1420664733
   2.7586000745   2.7414269082   0.8553761175  -0.4841932598   0.1421115171
   2.7585001914   2.7415813970   0.8553286089  -0.4842812589   0.1421565720
   2.7584002982   2.7417358074   0.8552810906  -0.4843692528   0.1422016380
   2.7583003951   2.7418901393   0.8552335627  -0.4844572416   0.1422467151
   2.7582004819   2.7420443929   0.8551860252  -0.4845452251   0.1422918032
   2.7581005587   2.7421985683   0.8551384780  -0.4846332034   0.1423369024
   2.7580006256   2.7423526654   0.8550909212  -0.4847211765   0.1423820126
   2.7579006824   2.7425066842   0.8550433547  -0.4848091444   0.1424271340
   2.7578007292   2.7426606250   0.8549957786  -0.4848971070   0.1424722664
   2.7577007660   2.7428144876   0.8549481929  -0.4849850645   0.1425174098
   2.7576007929   2.7429682722   0.8549005975  -0.4850730167   0.1425625643
   2.7575008097   2.7431219788   0.8548529924  -0.4851609637   0.1426077299
   2.7574008165   2.7432756074   0.8548053778  -0.4852489056   0.1426529065
   2.7573008133   2.7434291581   0.8547577535  -0.4853368421   0.1426980942
   2.7572008000   2.7435826310   0.8547101196  -0.4854247735   0.1427432930
   2.7571007768   2.7437360260   0.8546624760  -0.4855126997   0.1427885027
   2.7570007436   2.7438893433   0.8546148228  -0.4856006206   0.1428337235
   2.7569007004   2.7440425828   0.8545671600  -0.4856885363   0.1428789554
   2.7568006472   2.7441957447   0.8545194875  -0.4857764468   0.1429241983
   2.7567005839   2.7443488290   0.8544718055  -0.4858643521   0.1429694522
   2.7566005107   2.7445018356   0.8544241138  -0.4859522522   0.1430147172
   2.7565004274   2.7446547648   0.8543764124  -0.4860401470   0.1430599932
   2.7564003342   2.7448076165   0.8543287015  -0.4861280366   0.1431052802
   2.7563002309   2.7449603907   0.8542809809  -0.4862159210   0.1431505783
   2.7562001177   2.7451130876   0.8542332507  -0.4863038002   0.1431958874
   2.7560999944   2.7452657071   0.8541855109  -0.4863916741   0.1432412075
   2.7559998611   2.7454182493   0.8541377615  -0.4864795428   0.1432865386
   2.7558997178   2.7455707143   0.8540900024  -0.4865674063   0.1433318807
   2.7557995646   2.7457231021   0.8540422338  -0.4866552645   0.1433772339
   2.7556994013   2.7458754128   0.8539944555  -0.4867431176   0.1434225980
   2.7555992280   2.7460276464   0.8539466676  -0.4868309654   0.1434679732
   2.7554990447   2.7461798029   0.8538988701  -0.4869188080   0.1435133594
   2.7553988514   2.7463318824   0.8538510630  -0.4870066453   0.1435587566
   2.7552986481   2.7464838849   0.8538032463  -0.4870944774   0.1436041648
   2.7551984347   2.7466358106   0.8537554200  -0.4871823043   0.1436495839
   2.7550982114   2.7467876593   0.8537075840  -0.4872701260   0.1436950141
   2.7549979781   2.7469394313   0.8536597385  -0.4873579424   0.1437404553
   2.7548977348   2.7470911265   0.8536118834  -0.4874457536   0.1437859075
   2.7547974814   2.7472427449   0.8535640186  -0.4875335595   0.1438313706
   2.7546972181   2.7473942867   0.8535161443  -0.4876213602   0.1438768448
   2.7545969447   2.7475457519   0.8534682603  -0.4877091557   0.1439223299
   2.7544966614   2.7476971405   0.8534203668  -0.4877969460   0.1439678260
   2.7543963680   2.7478484526   0.8533724636  -0.4878847310   0.1440133331
   2.7542960646   2.7479996881   0.8533245509  -0.4879725107   0.1440588512
   2.7541957513   2.7481508473   0.8532766286  -0.4880602853   0.1441043802
   2.7540954279   2.7483019300   0.8532286966  -0.4881480546   0.1441499202
   2.7539950945   2.7484529364   0.8531807551  -0.4882358186   0.1441954712
   2.7538947511   2.7486038665   0.8531328040  -0.4883235775   0.1442410331
   2.7537943977   2.7487547204   0.8530848433  -0.4884113310   0.1442866061
   2.7536940343   2.7489054980   0.8530368730  -0.4884990794   0.1443321899
   2.7535936609   2.7490561995   0.8529888931  -0.4885868225   0.1443777848
   2.7534932777   2.7492068240   0.8529409045  -0.4886745603   0.1444233889
   2.7533928838   2.7493573742   0.8528929052  -0.4887622934   0.1444690058
   2.7532924805   2.7495078472   0.8528448966  -0.4888500206   0.1445146335
   2.7531920671   2.7496582446   0.8527968784  -0.4889377428   0.1445602722
   2.7530916436   2.7498085660   0.8527488506  -0.4890254596   0.1446059217
   2.7529912102   2.7499588115   0.8527008132  -0.4891131713   0.1446515823
   2.7528907668   2.7501089812   0.8526527662  -0.4892008777   0.1446972538
   2.7527903133   2.7502590751   0.8526047097  -0.4892885788   0.1447429362
   2.7526898499   2.7504090933   0.8525566435  -0.4893762747   0.1447886296
   2.7525893764   2.7505590358   0.8525085678  -0.4894639653   0.1448343339
   2.7524888930   2.7507089026   0.8524604826  -0.4895516507   0.1448800491
   2.7523883995   2.7508586938   0.8524123877  -0.4896393308   0.1449257753
   2.7522878960   2.7510084095   0.8523642833  -0.4897270057   0.1449715124
   2.7521873826   2.7511580497   0.8523161693  -0.4898146754   0.1450172604
   2.7520868591   2.7513076144   0.8522680458  -0.4899023398   0.1450630194
   2.7519863256   2.7514571037   0.8522199126  -0.4899899989   0.1451087892
   2.7518857821   2.7516065177   0.8521717699  -0.4900776528   0.1451545700
   2.7517852286   2.7517558563   0.8521236177  -0.4901653014   0.1452003617
   2.7516846651   2.7519051196   0.8520754559  -0.4902529448   0.1452461644
   2.7515840916   2.7520543077   0.8520272845  -0.4903405829   0.1452919779
   2.7514835081   2.7522034207   0.8519791035  -0.4904282157   0.1453378023
   2.7513829146   2.7523524585   0.8519309130  -0.4905158433   0.1453836377
   2.7512823111   2.7525014212   0.8518827129  -0.4906034657   0.1454294839
   2.7511816976   2.7526503088   0.8518345033  -0.4906910827   0.1454753411
   2.7510810741   2.7527991215   0.8517862841  -0.4907786946   0.1455212091
   2.7509804406   2.7529478592   0.8517380554  -0.4908663011   0.1455670881
   2.7508797971   2.7530965220   0.8516898171  -0.4909539024   0.1456129779
   2.7507791435   2.7532451099   0.8516415692  -0.4910414985   0.1456588787
   2.7506784800   2.7533936231   0.8515933118  -0.4911290892   0.1457047903
   2.7505778065   2.7535420614   0.8515450448  -0.4912166748   0.1457507128
   2.7504771229   2.7536904250   0.8514967683  -0.4913042550   0.1457966462
   2.7503764294   2.7538387140   0.8514484823  -0.4913918300   0.1458425905
   2.7502757258   2.7539869283   0.8514001867  -0.4914793997   0.1458885457
